,index,sent=positive,sent=negative
550,bahunharu,2.2281597813102888e-10,0.0001638537784742581
551,chal,0.000222816200947007,0.0004915610077155452
552,satta,2.2281597813102888e-10,0.0003277073930949016
553,pauna,2.2281597813102888e-10,0.0003277073930949016
554,tyatikhera,2.2281597813102888e-10,0.0001638537784742581
555,dhekhi,2.2281597813102888e-10,0.0001638537784742581
556,caal,2.2281597813102888e-10,0.0001638537784742581
557,aile,0.0011140801134711226,0.0018023899246806929
558,bujda,2.2281597813102888e-10,0.0001638537784742581
559,sahaidharu,2.2281597813102888e-10,0.0001638537784742581
560,kharej,2.2281597813102888e-10,0.0001638537784742581
561,sutni,2.2281597813102888e-10,0.0001638537784742581
562,vnyaa,2.2281597813102888e-10,0.0001638537784742581
563,hoinwa,2.2281597813102888e-10,0.0001638537784742581
564,picture,0.0006684481572090648,0.0003277073930949016
565,necessary,0.0008912641353400936,0.0003277073930949016
566,search,0.00044563217907803593,0.0008192682369568321
567,exmuslim,2.2281597813102888e-10,0.0003277073930949016
568,youtube,0.008467007391795074,0.00213009715392198
569,ridiculous,2.2281597813102888e-10,0.0004915610077155452
570,mauritius,2.2281597813102888e-10,0.0001638537784742581
571,side,0.002228160004126267,0.0014746826954394059
572,centerim,2.2281597813102888e-10,0.0001638537784742581
573,extreme,0.000222816200947007,0.0006554146223361887
574,nationalist,2.2281597813102888e-10,0.0006554146223361887
575,yosh,2.2281597813102888e-10,0.0001638537784742581
576,rajtantra,2.2281597813102888e-10,0.0001638537784742581
577,jindabad,0.000222816200947007,0.0001638537784742581
578,believe,0.002896607938519353,0.0011469754661981191
579,shastri,2.2281597813102888e-10,0.0001638537784742581
580,execute,2.2281597813102888e-10,0.0001638537784742581
581,social,0.004901951741698614,0.0018023899246806929
582,reform,0.00044563217907803593,0.0001638537784742581
583,develop,0.0024509759822572957,0.0009831218515774756
584,mother,0.000222816200947007,0.0004915610077155452
585,tongue,2.2281597813102888e-10,0.0004915610077155452
586,bhasa,2.2281597813102888e-10,0.0003277073930949016
587,involvement,2.2281597813102888e-10,0.0001638537784742581
588,politics,0.004010687829174498,0.0029493652270251975
589,important,0.0031194239166503824,0.0011469754661981191
590,point,0.0035650558729124404,0.0026216579977839105
591,touch,0.0015597120697331804,0.0001638537784742581
592,especially,0.0006684481572090648,0.0013108290808187624
593,brainwash,2.2281597813102888e-10,0.0003277073930949016
594,ruler,0.000222816200947007,0.0003277073930949016
595,onenation,2.2281597813102888e-10,0.0001638537784742581
596,onelanguage,2.2281597813102888e-10,0.0001638537784742581
597,onedress,2.2281597813102888e-10,0.0001638537784742581
598,oneculture,2.2281597813102888e-10,0.0001638537784742581
599,policy,0.001782528047864209,0.0018023899246806929
600,real,0.007575743479270959,0.0022939507685426235
601,justice,0.00044563217907803593,0.0009831218515774756
602,first,0.006461663588615816,0.0019662435393013366
603,shahid,0.0008912641353400936,0.0001638537784742581
604,whose,0.00044563217907803593,0.0006554146223361887
605,family,0.0026737919603883244,0.0029493652270251975
606,priest,2.2281597813102888e-10,0.0001638537784742581
607,manakamna,2.2281597813102888e-10,0.0001638537784742581
608,temple,2.2281597813102888e-10,0.0001638537784742581
609,prati,0.000222816200947007,0.0003277073930949016
610,hardik,2.2281597813102888e-10,0.0001638537784742581
611,shrdanjali,2.2281597813102888e-10,0.0001638537784742581
612,access,0.000222816200947007,0.0006554146223361887
613,source,0.00044563217907803593,0.0011469754661981191
614,hero,0.008467007391795074,0.0009831218515774756
615,halnu,0.0008912641353400936,0.0013108290808187624
616,xito,0.0013368960916021514,0.0006554146223361887
617,bhanda,2.2281597813102888e-10,0.002785511612404554
618,hunthyo,0.0006684481572090648,0.0009831218515774756
619,raj,0.00044563217907803593,0.0004915610077155452
620,durwar,0.000222816200947007,0.0001638537784742581
621,hatyakanda,0.000222816200947007,0.0003277073930949016
622,ek,0.0011140801134711226,0.0014746826954394059
623,informative,0.013814590866939768,0.0008192682369568321
624,try,0.0031194239166503824,0.003113218841645841
625,obliterate,2.2281597813102888e-10,0.0001638537784742581
626,buddhism,2.2281597813102888e-10,0.0001638537784742581
627,mahakali,2.2281597813102888e-10,0.0001638537784742581
628,sandi,2.2281597813102888e-10,0.0001638537784742581
629,hamro,0.001782528047864209,0.006717998363299997
630,bhrasta,2.2281597813102888e-10,0.0003277073930949016
631,harule,0.000222816200947007,0.0019662435393013366
632,bechyo,2.2281597813102888e-10,0.0001638537784742581
633,plzzzz,2.2281597813102888e-10,0.0001638537784742581
634,brother,0.036319004658173684,0.0036047796855077714
635,min,2.2281597813102888e-10,0.0004915610077155452
636,samma,0.0020053440259952377,0.004260194143990346
637,vedio,0.001782528047864209,0.0013108290808187624
638,mero,0.002896607938519353,0.004751754987852276
639,birami,0.000222816200947007,0.0001638537784742581
640,ekai,2.2281597813102888e-10,0.0003277073930949016
641,choti,0.000222816200947007,0.0006554146223361887
642,release,0.00044563217907803593,0.0004915610077155452
643,garam,0.000222816200947007,0.0003277073930949016
644,xina,2.2281597813102888e-10,0.0003277073930949016
645,kaile,0.001782528047864209,0.0018023899246806929
646,aauxa,0.0013368960916021514,0.0008192682369568321
647,kaam,0.00044563217907803593,0.00213009715392198
648,gare,0.000222816200947007,0.0009831218515774756
649,e,2.2281597813102888e-10,0.0001638537784742581
650,hatayera,2.2281597813102888e-10,0.0001638537784742581
651,bahun,0.000222816200947007,0.0003277073930949016
652,liyaye,2.2281597813102888e-10,0.0001638537784742581
653,darbar,2.2281597813102888e-10,0.0001638537784742581
654,hospital,2.2281597813102888e-10,0.0013108290808187624
655,trichandra,2.2281597813102888e-10,0.0001638537784742581
656,collage,0.0006684481572090648,0.0003277073930949016
657,kesar,2.2281597813102888e-10,0.0001638537784742581
658,library,0.000222816200947007,0.0003277073930949016
659,banaye,2.2281597813102888e-10,0.0003277073930949016
660,aaja,0.0011140801134711226,0.0019662435393013366
661,tinai,2.2281597813102888e-10,0.0003277073930949016
662,banayeko,2.2281597813102888e-10,0.0004915610077155452
663,singha,2.2281597813102888e-10,0.0001638537784742581
664,sital,2.2281597813102888e-10,0.0001638537784742581
665,niwas,2.2281597813102888e-10,0.0001638537784742581
666,basera,0.000222816200947007,0.0006554146223361887
667,bhari,2.2281597813102888e-10,0.0003277073930949016
668,choubatoma,2.2281597813102888e-10,0.0001638537784742581
669,bansha,2.2281597813102888e-10,0.0001638537784742581
670,ka,0.0011140801134711226,0.0032770724562664845
671,manche,0.0008912641353400936,0.0018023899246806929
672,haruko,0.0011140801134711226,0.0013108290808187624
673,salik,2.2281597813102888e-10,0.0001638537784742581
674,banayera,2.2281597813102888e-10,0.0006554146223361887
675,namakarad,2.2281597813102888e-10,0.0001638537784742581
676,garirako,2.2281597813102888e-10,0.0003277073930949016
677,jati,0.0008912641353400936,0.0019662435393013366
678,khadi,2.2281597813102888e-10,0.0004915610077155452
679,malesiya,2.2281597813102888e-10,0.0001638537784742581
680,europe,0.00044563217907803593,0.0009831218515774756
681,america,0.0008912641353400936,0.0029493652270251975
682,rajya,2.2281597813102888e-10,0.0004915610077155452
683,thulo,0.000222816200947007,0.002785511612404554
684,pad,2.2281597813102888e-10,0.0001638537784742581
685,fyakera,2.2281597813102888e-10,0.0001638537784742581
686,thulai,2.2281597813102888e-10,0.0001638537784742581
687,upalabdhi,2.2281597813102888e-10,0.0001638537784742581
688,payeka,2.2281597813102888e-10,0.0001638537784742581
689,hun,0.00044563217907803593,0.0026216579977839105
690,plese,2.2281597813102888e-10,0.0001638537784742581
691,mestery,2.2281597813102888e-10,0.0001638537784742581
692,tribhuvan,0.0006684481572090648,0.0004915610077155452
693,chadai,0.0006684481572090648,0.0008192682369568321
694,halnuna,0.000222816200947007,0.0001638537784742581
695,yr,0.0008912641353400936,0.0014746826954394059
696,one,0.0256238377078843,0.00868424173874772
697,yesari,0.0006684481572090648,0.0018023899246806929
698,jhau,2.2281597813102888e-10,0.0001638537784742581
699,hunxa,0.0031194239166503824,0.006881851977920641
700,aali,2.2281597813102888e-10,0.0004915610077155452
701,long,0.003787871851043469,0.0011469754661981191
702,banaya,0.000222816200947007,0.0003277073930949016
703,hunna,0.00044563217907803593,0.0016385363100600494
704,pahila,0.00044563217907803593,0.0009831218515774756
705,eutai,0.000222816200947007,0.0006554146223361887
706,hi,0.0011140801134711226,0.0003277073930949016
707,thiyo,0.0015597120697331804,0.0016385363100600494
708,aahilay,2.2281597813102888e-10,0.0001638537784742581
709,tesma,2.2281597813102888e-10,0.0003277073930949016
710,abo,2.2281597813102888e-10,0.0003277073930949016
711,live,0.0026737919603883244,0.0016385363100600494
712,khaii,2.2281597813102888e-10,0.0001638537784742581
713,chado,0.000222816200947007,0.0008192682369568321
714,toit,2.2281597813102888e-10,0.0003277073930949016
715,kati,0.0026737919603883244,0.002785511612404554
716,kurnu,2.2281597813102888e-10,0.0003277073930949016
717,hauplz,2.2281597813102888e-10,0.0001638537784742581
718,oncei,2.2281597813102888e-10,0.0001638537784742581
719,frustrate,2.2281597813102888e-10,0.0004915610077155452
720,hapta,0.000222816200947007,0.0001638537784742581
721,aauta,2.2281597813102888e-10,0.0004915610077155452
722,nikalnu,2.2281597813102888e-10,0.0001638537784742581
723,vanda,0.0008912641353400936,0.0050794622170935635
724,tinta,2.2281597813102888e-10,0.0001638537784742581
725,nikaleko,2.2281597813102888e-10,0.0001638537784742581
726,tiktok,2.2281597813102888e-10,0.0006554146223361887
727,nahalum,2.2281597813102888e-10,0.0001638537784742581
728,dhruv,0.0035650558729124404,0.0003277073930949016
729,rathee,0.003787871851043469,0.0003277073930949016
730,kei,0.0013368960916021514,0.003932486914749058
731,sikam,2.2281597813102888e-10,0.0001638537784742581
732,lamo,0.000222816200947007,0.0001638537784742581
733,halum,2.2281597813102888e-10,0.0001638537784742581
734,elai,2.2281597813102888e-10,0.0001638537784742581
735,manxe,0.0006684481572090648,0.004260194143990346
736,arko,0.0008912641353400936,0.0013108290808187624
737,paart,2.2281597813102888e-10,0.0001638537784742581
738,aaunjel,2.2281597813102888e-10,0.0001638537784742581
739,birsi,2.2281597813102888e-10,0.0004915610077155452
740,sakxa,0.0008912641353400936,0.0008192682369568321
741,bichma,2.2281597813102888e-10,0.0003277073930949016
742,xodeko,2.2281597813102888e-10,0.0001638537784742581
743,modern,0.00044563217907803593,0.0003277073930949016
744,radi,2.2281597813102888e-10,0.0003277073930949016
745,prachanda,0.00044563217907803593,0.0011469754661981191
746,kp,0.001782528047864209,0.0003277073930949016
747,oli,0.0020053440259952377,0.0003277073930949016
748,sher,2.2281597813102888e-10,0.0001638537784742581
749,bdr,2.2281597813102888e-10,0.0001638537784742581
750,deuwa,2.2281597813102888e-10,0.0001638537784742581
751,thuikka,2.2281597813102888e-10,0.0001638537784742581
752,halat,0.000222816200947007,0.0013108290808187624
753,chor,0.000222816200947007,0.003932486914749058
754,banera,2.2281597813102888e-10,0.0001638537784742581
755,kay,2.2281597813102888e-10,0.0001638537784742581
756,martys,0.0006684481572090648,0.0003277073930949016
757,every,0.010472351194974335,0.004260194143990346
758,generation,0.0020053440259952377,0.0014746826954394059
759,khai,2.2281597813102888e-10,0.0009831218515774756
760,harna,2.2281597813102888e-10,0.0001638537784742581
761,man,0.012254879020022565,0.0026216579977839105
762,huda,2.2281597813102888e-10,0.0013108290808187624
763,sakinxaw,2.2281597813102888e-10,0.0001638537784742581
764,ramita,2.2281597813102888e-10,0.0001638537784742581
765,agadi,0.000222816200947007,0.0014746826954394059
766,aauda,0.000222816200947007,0.0001638537784742581
767,balen,0.0013368960916021514,0.0011469754661981191
768,testai,0.0006684481572090648,0.0004915610077155452
769,gardai,0.0008912641353400936,0.0006554146223361887
770,afno,0.001782528047864209,0.002457804383163267
771,pryog,2.2281597813102888e-10,0.0001638537784742581
772,gari,0.0013368960916021514,0.0004915610077155452
773,boridh,2.2281597813102888e-10,0.0001638537784742581
774,garne,0.0008912641353400936,0.003768633300128415
775,li,2.2281597813102888e-10,0.0009831218515774756
776,dabauna,2.2281597813102888e-10,0.0001638537784742581
777,afule,2.2281597813102888e-10,0.0004915610077155452
778,je,0.000222816200947007,0.0003277073930949016
779,garyo,0.000222816200947007,0.0008192682369568321
780,tesailai,2.2281597813102888e-10,0.0001638537784742581
781,kanoon,2.2281597813102888e-10,0.0001638537784742581
782,spoil,2.2281597813102888e-10,0.0001638537784742581
783,system,0.00735292750113993,0.004260194143990346
784,solti,2.2281597813102888e-10,0.0001638537784742581
785,dekhauna,2.2281597813102888e-10,0.0001638537784742581
786,kin,2.2281597813102888e-10,0.0004915610077155452
787,dekhako,0.000222816200947007,0.0001638537784742581
788,kaa,2.2281597813102888e-10,0.0006554146223361887
789,baan,2.2281597813102888e-10,0.0001638537784742581
790,haruley,2.2281597813102888e-10,0.0003277073930949016
791,paraulaan,2.2281597813102888e-10,0.0001638537784742581
792,herne,0.000222816200947007,0.0006554146223361887
793,ramailo,0.00044563217907803593,0.0003277073930949016
794,birsine,2.2281597813102888e-10,0.0001638537784742581
795,vane,0.00044563217907803593,0.004096340529369702
796,value,0.00044563217907803593,0.0006554146223361887
797,videobata,2.2281597813102888e-10,0.0001638537784742581
798,siknuhos,2.2281597813102888e-10,0.0003277073930949016
799,kinaki,2.2281597813102888e-10,0.0006554146223361887
800,aileko,2.2281597813102888e-10,0.0001638537784742581
801,desko,2.2281597813102888e-10,0.0001638537784742581
802,paristhiti,2.2281597813102888e-10,0.0001638537784742581
803,jhan,0.00044563217907803593,0.0016385363100600494
804,kamjor,2.2281597813102888e-10,0.0001638537784742581
805,gairahaeko,2.2281597813102888e-10,0.0001638537784742581
806,xa,0.006238847610484787,0.013108289333505094
807,internet,0.0006684481572090648,0.0008192682369568321
808,jamana,2.2281597813102888e-10,0.0001638537784742581
809,paisa,0.0011140801134711226,0.006881851977920641
810,paisako,2.2281597813102888e-10,0.0003277073930949016
811,aaisakyo,0.000222816200947007,0.0001638537784742581
812,ajhai,0.0006684481572090648,0.0011469754661981191
813,xabecause,2.2281597813102888e-10,0.0001638537784742581
814,chetana,2.2281597813102888e-10,0.0001638537784742581
815,badhau,2.2281597813102888e-10,0.0001638537784742581
816,badau,2.2281597813102888e-10,0.0001638537784742581
817,chandra,2.2281597813102888e-10,0.0003277073930949016
818,surya,2.2281597813102888e-10,0.0001638537784742581
819,disagree,2.2281597813102888e-10,0.0008192682369568321
820,slogan,2.2281597813102888e-10,0.0001638537784742581
821,background,0.0026737919603883244,0.0011469754661981191
822,hajar,0.000222816200947007,0.0001638537784742581
823,matrai,0.000222816200947007,0.0004915610077155452
824,sahayog,2.2281597813102888e-10,0.0001638537784742581
825,dio,2.2281597813102888e-10,0.0001638537784742581
826,teti,0.000222816200947007,0.0009831218515774756
827,pugnu,0.000222816200947007,0.0003277073930949016
828,kamse,0.000222816200947007,0.0001638537784742581
